1970-01-01,3.42
1970-01-02,3.42
1970-01-03,04.08
1970-01-04,3.63
1970-01-05,3565.0
1970-01-06,03.05
1970-01-07,07.01
1970-01-08,08.01
1970-01-09,8.73
1970-01-10,07.03
1970-01-11,08.08
1970-01-12,9.98
1970-01-13,13.09
1970-01-14,13.23
1970-01-15,16.05
1970-01-16,15.96
1970-01-17,16.22
1970-01-18,16.61
1970-01-19,15.87
1970-01-20,18.35
1970-01-21,15.01
1970-01-22,14.16
1970-01-23,16.16
1970-01-24,16.21
1970-01-25,18.73
1970-01-26,26.82
1970-01-27,30.04
1970-01-28,21.09
1970-01-29,18.03
1970-01-30,14.88
1970-01-31,16.21
1970-02-01,13.87
1970-02-02,12.22
1970-02-03,9.65
1970-02-04,15.06
1970-02-05,15.69
1970-02-06,13.0
1970-02-07,15.47
1970-02-08,14.79
1970-02-09,21.34
1970-02-10,21.21
1970-02-11,21.08
1970-02-12,25.09
1970-02-13,30.72
1970-02-14,21.66
1970-02-15,19.95
1970-02-16,18.24
1970-02-17,17869999999999900
1970-02-18,17.05
1970-02-19,16.03
1970-02-20,16.08
1970-02-21,15.94
1970-02-22,15.59
1970-02-23,16143333333333300
1970-02-24,16696666666666600
1970-02-25,17.25
1970-02-26,20066666666666600
1970-02-27,22883333333333300
1970-02-28,25.07
1970-03-01,22.48
1970-03-02,19.73
1970-03-03,20.83
1970-03-04,21.93
1970-03-05,18.03
1970-03-06,19.97
1970-03-07,22.01
1970-03-08,21.03
1970-03-09,24.02
1970-03-10,24.05
1970-03-11,29.03
1970-03-12,24.02
1970-03-13,18.57
1970-03-14,19.07
1970-03-15,28.03
1970-03-16,26.32
1970-03-17,32.52
1970-03-18,25.09
1970-03-19,27.38
1970-03-20,24.62
1970-03-21,21.28
1970-03-22,19.05
1970-03-23,20.68
1970-03-24,24.86
1970-03-25,22.17
1970-03-26,22.0
1970-03-27,21.77
1970-03-28,26.53
1970-03-29,24.51
1970-03-30,17.83
1970-03-31,28.68
1970-04-01,29.08
1970-04-02,23.09
1970-04-03,20.08
1970-04-04,24.86
1970-04-05,22.09
1970-04-06,20.08
1970-04-07,17.03
1970-04-08,16.02
1970-04-09,15.65
1970-04-10,12.37
1970-04-11,10.87
1970-04-12,10.98
1970-04-13,10.83
1970-04-14,10.07
1970-04-15,09.06
1970-04-16,9.29
1970-04-17,8.94
1970-04-18,8.87
1970-04-19,9.49
1970-04-20,8.94
1970-04-21,9.0
1970-04-22,4.94
1970-04-23,4.58
1970-04-24,4.62
1970-04-25,3.82
1970-04-26,05.02
1970-04-27,4.73
1970-04-28,05.01
1970-04-29,05.09
1970-04-30,05.09
